Store,Brand,Type,Gender,Size,Color,Category,Sales Price,Date,Time,Month
Tokyo,Nike,Air Zoom,Male,44,Green,Shoe,€ 220.00,7/26/2015,10:07 AM,7
Tokyo,Nike,Air Zoom,Male,41,Green,Shoe,€ 220.00,7/26/2015,4:22 PM,7
Tokyo,Asics,Hera Deux Single Tab,Female,42-44,Green,Socks,€ 12.99,7/26/2015,6:17 PM,7
Tokyo,Asics,Kayano Single Tab,Unisex,42-44,Green,Socks,€ 24.99,7/26/2015,8:44 PM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,40-42,Green,Socks,€ 20.00,7/26/2015,10:00 PM,7
Rotterdam,Nike,Pro Indy,Female,70C,Green,Bra,€ 123.00,7/26/2015,10:41 AM,7
Rotterdam,Asics,Hera Deux Single Tab,Female,42-44,Green,Socks,€ 12.99,7/26/2015,10:48 AM,7
Rotterdam,Nike,Dri-Fit No-Show,Unisex,38-40,Green,Socks,€ 20.00,7/26/2015,12:29 PM,7
Rotterdam,Asics,Hera Deux Single Tab,Female,46-48,Green,Socks,€ 12.99,7/26/2015,1:43 PM,7
Rotterdam,Asics,WB1820,Female,44,Green,Pants,€ 89.00,7/26/2015,4:12 PM,7
Tokyo,Asics,WB1820,Female,43,Green,Pants,€ 89.00,7/26/2015,8:38 AM,7
Tokyo,Asics,WB1820,Female,43,Green,Pants,€ 89.00,7/26/2015,11:00 AM,7
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,36-38,Green,Socks,€ 21.00,7/26/2015,11:19 AM,7
Tokyo,Nike,Pro Indy,Female,80D,Green,Bra,€ 123.00,7/26/2015,5:45 PM,7
Tokyo,Nike,Pro Classic,Female,90A,Green,Bra,€ 100.00,7/26/2015,6:00 PM,7
Tokyo,Nike,Free 5.0,Male,40,Green,Shoe,€ 239.00,7/26/2015,10:56 PM,7
Tokyo,Adidas,Boston 5,Female,45,Green,Shoe,€ 120.00,7/26/2015,4:33 PM,7
Tokyo,Nike,Hyper Elite Crew,Unisex,44-46,Green,Socks,€ 20.00,7/27/2015,7:46 AM,7
Tokyo,Asics,Hera Deux Single Tab,Female,40-42,Green,Socks,€ 12.99,7/27/2015,7:58 AM,7
Tokyo,Asics,Quick Light Cushion,Unisex,40-42,Green,Socks,€ 19.00,7/27/2015,10:01 AM,7
Tokyo,Asics,Hera Deux Single Tab,Female,40-42,Green,Socks,€ 12.99,7/27/2015,10:01 AM,7
Tokyo,Asics,Quick Light Cushion,Unisex,40-42,Green,Socks,€ 19.00,7/27/2015,10:06 AM,7
Tokyo,Asics,WB1820,Female,37,Green,Pants,€ 89.00,7/27/2015,1:49 PM,7
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,38-40,Green,Socks,€ 21.00,7/27/2015,2:05 PM,7
Tokyo,Nike,Hyper Elite Crew,Unisex,42-44,Green,Socks,€ 20.00,7/27/2015,2:41 PM,7
Tokyo,Nike,Pro Classic,Female,65D,Green,Bra,€ 100.00,7/27/2015,5:11 PM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,38-40,Green,Socks,€ 20.00,7/27/2015,5:25 PM,7
Tokyo,Asics,Quick Light Cushion,Unisex,40-42,Green,Socks,€ 19.00,7/27/2015,5:36 PM,7
Tokyo,Asics,Hera Deux Single Tab,Female,40-42,Green,Socks,€ 12.99,7/27/2015,9:43 PM,7
Tokyo,Asics,Hera Deux Single Tab,Female,42-44,Green,Socks,€ 12.99,7/27/2015,11:22 PM,7
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,40-42,Green,Socks,€ 21.00,7/27/2015,11:26 PM,7
Rotterdam,Asics,Hera Deux Single Tab,Female,46-48,Green,Socks,€ 12.99,7/27/2015,12:37 PM,7
Rotterdam,Asics,WB1820,Female,41,Green,Pants,€ 89.00,7/27/2015,1:16 PM,7
Rotterdam,Nike,Free 5.0,Female,43,Green,Shoe,€ 239.00,7/27/2015,2:12 PM,7
Rotterdam,Asics,WB1820,Female,41,Green,Pants,€ 89.00,7/27/2015,5:14 PM,7
Rotterdam,Asics,Quick Light Cushion,Unisex,40-42,Green,Socks,€ 19.00,7/27/2015,5:27 PM,7
Tokyo,Asics,Gel Quantics ,Female,36,Green,Shoe,€ 120.00,7/27/2015,10:30 AM,7
Tokyo,Asics,WB1820,Female,36,Green,Pants,€ 89.00,7/27/2015,11:51 AM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,46-48,Green,Socks,€ 20.00,7/27/2015,2:32 PM,7
Tokyo,Nike,Pro Indy,Female,70E,Green,Bra,€ 123.00,7/27/2015,10:56 PM,7
Tokyo,Adidas,Rocket Boost,Male,39,Green,Shoe,€ 110.00,7/27/2015,2:14 PM,7
Tokyo,Adidas,Boston 5,Male,36,Green,Shoe,€ 125.00,7/27/2015,3:57 PM,7
Tokyo,Adidas,Ultra Boost,Male,45,Green,Shoe,€ 139.00,7/27/2015,3:34 PM,7
Tokyo,Adidas,Rocket Boost,Female,39,Green,Shoe,€ 100.00,7/27/2015,5:22 PM,7
Tokyo,Asics,Quick Light Cushion,Unisex,44-46,Green,Socks,€ 19.00,7/28/2015,7:37 AM,7
Tokyo,Asics,Hera Deux Single Tab,Female,46-48,Green,Socks,€ 12.99,7/28/2015,9:30 AM,7
Tokyo,Asics,Quick Light Cushion,Unisex,36-38,Green,Socks,€ 19.00,7/28/2015,7:49 PM,7
Rotterdam,Nike,Hyper Elite Crew,Unisex,46-48,Green,Socks,€ 20.00,7/28/2015,11:01 AM,7
Rotterdam,Nike,Hyper Elite Crew,Unisex,36-38,Green,Socks,€ 20.00,7/28/2015,1:36 PM,7
Rotterdam,Asics,Quick Light Cushion,Unisex,36-38,Green,Socks,€ 19.00,7/28/2015,1:43 PM,7
Rotterdam,Asics,Quick Light Cushion,Unisex,44-46,Green,Socks,€ 19.00,7/28/2015,1:49 PM,7
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,38-40,Green,Socks,€ 21.00,7/28/2015,3:00 PM,7
Rotterdam,Nike,Air Zoom,Male,43,Green,Shoe,€ 220.00,7/28/2015,3:45 PM,7
Rotterdam,Nike,Dri-Fit No-Show,Unisex,38-40,Green,Socks,€ 20.00,7/28/2015,3:57 PM,7
Rotterdam,Asics,WB1820,Female,39,Green,Pants,€ 89.00,7/28/2015,4:28 PM,7
Rotterdam,Nike,Dri-Fit No-Show,Unisex,46-48,Green,Socks,€ 20.00,7/28/2015,5:33 PM,7
Tokyo,Asics,WB1820,Female,40,Green,Pants,€ 89.00,7/28/2015,8:35 AM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,44-46,Green,Socks,€ 20.00,7/28/2015,9:12 AM,7
Tokyo,Nike,Pro Indy,Female,70E,Green,Bra,€ 123.00,7/28/2015,9:31 AM,7
Tokyo,Asics,WB1820,Female,45,Green,Pants,€ 89.00,7/28/2015,10:52 AM,7
Tokyo,Asics,Hera Deux Single Tab,Female,46-48,Green,Socks,€ 12.99,7/28/2015,11:15 AM,7
Tokyo,Nike,Pro Hero,Female,90E,Green,Bra,€ 99.00,7/28/2015,2:03 PM,7
Tokyo,Adidas,Boston 5,Female,40,Green,Shoe,€ 120.00,7/28/2015,4:36 PM,7
Tokyo,Asics,WB1820,Female,36,Green,Pants,€ 89.00,7/28/2015,11:02 PM,7
Tokyo,Adidas,Ultra Boost,Male,44,Green,Shoe,€ 139.00,7/28/2015,9:54 AM,7
Tokyo,Adidas,Boston 5,Male,45,Green,Shoe,€ 125.00,7/28/2015,5:42 PM,7
Tokyo,Asics,Kayano Single Tab,Unisex,36-38,Green,Socks,€ 24.99,7/29/2015,7:36 AM,7
Tokyo,Nike,Air Zoom,Male,41,Green,Shoe,€ 220.00,7/29/2015,9:08 AM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,46-48,Green,Socks,€ 20.00,7/29/2015,3:25 PM,7
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,46-48,Green,Socks,€ 21.00,7/29/2015,3:43 PM,7
Tokyo,Asics,Kayano Single Tab,Unisex,42-44,Green,Socks,€ 24.99,7/29/2015,8:05 PM,7
Tokyo,Asics,Quick Light Cushion,Unisex,36-38,Green,Socks,€ 19.00,7/29/2015,8:48 PM,7
Tokyo,Asics,WB1820,Female,38,Green,Pants,€ 89.00,7/29/2015,9:14 PM,7
Rotterdam,Asics,Hera Deux Single Tab,Female,46-48,Green,Socks,€ 12.99,7/29/2015,10:03 AM,7
Rotterdam,Asics,Hera Deux Single Tab,Female,42-44,Green,Socks,€ 12.99,7/29/2015,11:06 AM,7
Rotterdam,Asics,WB1820,Female,39,Green,Pants,€ 89.00,7/29/2015,11:27 AM,7
Rotterdam,Asics,Kayano Single Tab,Unisex,36-38,Green,Socks,€ 24.99,7/29/2015,1:13 PM,7
Rotterdam,Nike,Pro Fierce,Female,65E,Green,Bra,€ 149.00,7/29/2015,2:25 PM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,46-48,Green,Socks,€ 20.00,7/29/2015,2:29 PM,7
Tokyo,Nike,Pro Fierce,Female,85C,Green,Bra,€ 149.00,7/29/2015,3:40 PM,7
Tokyo,Asics,Kayano Single Tab,Unisex,42-44,Green,Socks,€ 24.99,7/29/2015,7:06 PM,7
Tokyo,Nike,Pro Fierce,Female,85F,Green,Bra,€ 149.00,7/30/2015,12:08 PM,7
Tokyo,Asics,WB1820,Female,41,Green,Pants,€ 89.00,7/30/2015,2:42 PM,7
Tokyo,Asics,WB1820,Female,37,Green,Pants,€ 89.00,7/30/2015,9:14 PM,7
Tokyo,Asics,Hera Deux Single Tab,Female,36-38,Green,Socks,€ 12.99,7/30/2015,9:28 PM,7
Tokyo,Nike,Pro Fierce,Female,75D,Green,Bra,€ 149.00,7/30/2015,11:44 PM,7
Rotterdam,Asics,Hera Deux Single Tab,Female,40-42,Green,Socks,€ 12.99,7/30/2015,9:40 AM,7
Rotterdam,Asics,Quick Light Cushion,Unisex,42-44,Green,Socks,€ 19.00,7/30/2015,10:59 AM,7
Rotterdam,Asics,WB1820,Female,38,Green,Pants,€ 89.00,7/30/2015,12:13 PM,7
Rotterdam,Nike,Pro Fierce,Female,65D,Green,Bra,€ 149.00,7/30/2015,12:44 PM,7
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,44-46,Green,Socks,€ 21.00,7/30/2015,1:05 PM,7
Rotterdam,Nike,Air Zoom,Male,40,Green,Shoe,€ 220.00,7/30/2015,1:12 PM,7
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,44-46,Green,Socks,€ 21.00,7/30/2015,1:26 PM,7
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,36-38,Green,Socks,€ 21.00,7/30/2015,2:32 PM,7
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,42-44,Green,Socks,€ 21.00,7/30/2015,2:48 PM,7
Rotterdam,Nike,Pro Fierce,Female,85F,Green,Bra,€ 149.00,7/30/2015,4:25 PM,7
Tokyo,Asics,Hera Deux Single Tab,Female,38-40,Green,Socks,€ 12.99,7/30/2015,10:27 AM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,44-46,Green,Socks,€ 20.00,7/30/2015,12:40 PM,7
Tokyo,Asics,Quick Light Cushion,Unisex,42-44,Green,Socks,€ 19.00,7/30/2015,3:01 PM,7
Tokyo,Asics,Quick Light Cushion,Unisex,44-46,Green,Socks,€ 19.00,7/30/2015,4:48 PM,7
Tokyo,Adidas,Ultra Boost,Female,39,Green,Shoe,€ 139.00,7/30/2015,2:20 PM,7
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,40-42,Green,Socks,€ 21.00,7/31/2015,8:34 AM,7
Tokyo,Asics,Nimbus 17,Male,42,Green,Shoe,€ 128.00,7/31/2015,9:50 AM,7
Tokyo,Nike,Dri-Fit No-Show,Unisex,38-40,Green,Socks,€ 20.00,7/31/2015,10:35 AM,7
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,42-44,Green,Socks,€ 21.00,7/31/2015,1:16 PM,7
Tokyo,Asics,Kayano Single Tab,Unisex,42-44,Green,Socks,€ 24.99,7/31/2015,4:49 PM,7
Tokyo,Asics,WB1820,Female,44,Green,Pants,€ 89.00,7/31/2015,5:00 PM,7
Tokyo,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,46-48,Green,Socks,€ 21.00,7/31/2015,5:52 PM,7
Tokyo,Asics,Hera Deux Single Tab,Female,36-38,Green,Socks,€ 12.99,7/31/2015,6:15 PM,7
Rotterdam,Asics,Quick Light Cushion,Unisex,42-44,Green,Socks,€ 19.00,7/31/2015,10:05 AM,7
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,42-44,Green,Socks,€ 21.00,7/31/2015,10:10 AM,7
Rotterdam,Asics,Cummulus 17,Male,43,Green,Shoe,€ 159.00,7/31/2015,10:49 AM,7
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,42-44,Green,Socks,€ 21.00,7/31/2015,11:53 AM,7
Rotterdam,Asics,WB1820,Female,40,Green,Pants,€ 89.00,7/31/2015,11:58 AM,7
Rotterdam,Asics,Quick Light Cushion,Unisex,36-38,Green,Socks,€ 19.00,7/31/2015,1:03 PM,7
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,36-38,Green,Socks,€ 21.00,7/31/2015,2:17 PM,7
Rotterdam,Nike,Free 5.0,Female,38,Green,Shoe,€ 239.00,7/31/2015,3:45 PM,7
Rotterdam,Nike,Hyper Elite Crew,Unisex,38-40,Green,Socks,€ 20.00,7/31/2015,4:05 PM,7
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,40-42,Green,Socks,€ 21.00,7/31/2015,4:05 PM,7
Rotterdam,Asics,Hera Deux Single Tab,Female,44-46,Green,Socks,€ 12.99,7/31/2015,4:08 PM,7
Tokyo,Asics,Kayano Single Tab,Unisex,36-38,Green,Socks,€ 24.99,7/31/2015,6:56 PM,7
Tokyo,Asics,Hera Deux Single Tab,Female,46-48,Green,Socks,€ 12.99,7/31/2015,10:36 PM,7
Tokyo,Adidas,Rocket Boost,Female,45,Green,Shoe,€ 100.00,7/31/2015,12:34 PM,7
Tokyo,Adidas,Boston 5,Male,43,Green,Shoe,€ 125.00,7/31/2015,11:22 AM,7
